capacity_mw,reg_dt,temp,precip_mm,relhumid,snow_mm,windspd,cumulus_10th,cumulus_3rd,sun_duration_hr,extra_rad,rad,gen_mwh,is_leapyr
338.546,2023-01-18 0:00,-0.9,0,60,0,0.8,9,3,0,0,0,0.13,N
338.546,2023-01-18 1:00,-1,0,66,0,0.3,10,3,0,0,0,0.06,N
338.546,2023-01-18 2:00,-0.9,0,68,0,1.5,10,3,0,0,0,0.03,N
338.546,2023-01-18 3:00,-0.9,0,68,0,0.2,10,3,0,0,0,0.25,N
338.546,2023-01-18 4:00,-0.9,0,71,0,0.7,10,3,0,0,0,0.26,N
338.546,2023-01-18 5:00,-0.8,0,69,0,0.4,10,3,0,0,0,0.23,N
338.546,2023-01-18 6:00,-1.2,0,75,0,1,10,3,0,0,0,0,N
338.546,2023-01-18 7:00,-1.4,0,77,0,0.9,6,2,0,0,0,0.07,N
338.546,2023-01-18 8:00,-1.7,0,80,0,0.3,3,1,0,0.38,0,9.5,N
338.546,2023-01-18 9:00,-1.3,0,78,0,1.2,7,2,0.1,1.24,0.15,43.6,N
338.546,2023-01-18 10:00,-0.3,0,76,0,0.7,4,1,0.8,1.94,0.71,78.03,N
338.546,2023-01-18 11:00,1.1,0,68,0,0.8,7,2,0.9,2.44,1.49,115.66,N
338.546,2023-01-18 12:00,1.7,0,48,0,1.5,3,1,0.9,2.7,1.65,132.82,N
338.546,2023-01-18 13:00,3.3,0,40,0,2,2,1,1,2.7,1.88,117.39,N
338.546,2023-01-18 14:00,2.8,0,45,0,3.1,8,2,0.4,2.44,1.33,100.84,N
338.546,2023-01-18 15:00,3.2,0,40,0,2.4,3,1,0.8,1.94,1.38,76.13,N
338.546,2023-01-18 16:00,3.2,0,39,0,2.1,4,1,1,1.24,1.09,39.16,N
338.546,2023-01-18 17:00,2.2,0,32,0,2,2,1,0.8,0.38,0.38,27.84,N
338.546,2023-01-18 18:00,1.1,0,26,0,1.4,2,1,0,0,0,33.66,N
338.546,2023-01-18 19:00,0.6,0,28,0,1.6,0,1,0,0,0,43.02,N
338.546,2023-01-18 20:00,-0.2,0,28,0,0.5,0,1,0,0,0,34.29,N
338.546,2023-01-18 21:00,-0.8,0,34,0,0.8,0,1,0,0,0,16.39,N
338.546,2023-01-18 22:00,-1.3,0,39,0,0.3,0,1,0,0,0,6.79,N
338.546,2023-01-18 23:00,-1.5,0,44,0,0.3,0,1,0,0,0,2.21,N
338.546,2023-01-19 0:00,-2.1,0,46,0,0.5,0,1,0,0,0,0.68,N
338.546,2023-01-19 1:00,-2.9,0,53,0,0.5,0,1,0,0,0,0.05,N
338.546,2023-01-19 2:00,-3.6,0,62,0,0.5,0,1,0,0,0,0.03,N
338.546,2023-01-19 3:00,-3.5,0,57,0,0,0,1,0,0,0,0.25,N
338.546,2023-01-19 4:00,-3.6,0,68,0,0.6,0,1,0,0,0,0.26,N
338.546,2023-01-19 5:00,-3.6,0,68,0,0.6,9,3,0,0,0,0.27,N
338.546,2023-01-19 6:00,-3.9,0,62,0,0.1,0,1,0,0,0,0.06,N
338.546,2023-01-19 7:00,-4.5,0,60,0,1,8,2,0,0,0,0.21,N
338.546,2023-01-19 8:00,-3.8,0,66,0,0.8,3,1,0,0.39,0,16.76,N
338.546,2023-01-19 9:00,-3,0,61,0,0.3,2,1,0.5,1.25,0.18,75.13,N
338.546,2023-01-19 10:00,-1.1,0,47,0,0.6,2,1,1,1.96,0.94,110.51,N
338.546,2023-01-19 11:00,1,0,40,0,0.8,5,1,0.9,2.45,1.43,121.14,N
338.546,2023-01-19 12:00,1.8,0,43,0,1,8,2,0.2,2.71,1.24,107.92,N
338.546,2023-01-19 13:00,4.4,0,44,0,2.4,7,2,0.5,2.71,1.76,108.55,N
338.546,2023-01-19 14:00,4.7,0,44,0,2.5,6,2,0.7,2.45,1.48,103.2,N
338.546,2023-01-19 15:00,5,0,43,0,2.6,4,1,0.9,1.96,1.6,79.74,N
338.546,2023-01-19 16:00,4.9,0,46,0,2.2,3,1,0.9,1.25,1.01,38.22,N
338.546,2023-01-19 17:00,4.5,0,47,0,1.3,5,1,0.5,0.39,0.37,27.42,N
338.546,2023-01-19 18:00,4.3,0,47,0,0.7,6,2,0,0,0,34.88,N
338.546,2023-01-19 19:00,4.2,0,47,0,0.9,0,1,0,0,0,45.22,N
338.546,2023-01-19 20:00,4,0,48,0,1.4,9,3,0,0,0,34.52,N
338.546,2023-01-19 21:00,3.4,0,50,0,1.6,8,2,0,0,0,19.4,N
338.546,2023-01-19 22:00,2.9,0,52,0,0.9,2,1,0,0,0,8.2,N
338.546,2023-01-19 23:00,3,0,54,0,1.2,8,2,0,0,0,2.43,N
338.546,2023-01-20 0:00,3,0,57,0,0.5,5,1,0,0,0,0.4,N
338.546,2023-01-20 1:00,3.2,0,61,0,2.8,10,3,0,0,0,0.06,N
338.546,2023-01-20 2:00,1.2,0,87,0.1,0.6,8,2,0,0,0,0.03,N
338.546,2023-01-20 3:00,1.5,0.6,82,0.1,1.4,3,1,0,0,0,0.25,N
338.546,2023-01-20 4:00,1.6,0,77,0.1,1.3,3,1,0,0,0,0.26,N
338.546,2023-01-20 5:00,1.6,0,67,0.1,0.9,3,1,0,0,0,0.26,N
338.546,2023-01-20 6:00,2,0,54,0.1,1.1,3,1,0,0,0,0.03,N
338.546,2023-01-20 7:00,1.8,0,50,0.1,2,2,1,0,0,0,0.1,N
338.546,2023-01-20 8:00,1.6,0,56,0.1,3,7,2,0,0.41,0,7.96,N
338.546,2023-01-20 9:00,0.6,0,51,0.1,3.8,4,1,0.4,1.27,0.23,40.65,N
338.546,2023-01-20 10:00,-0.6,0,58,0.1,3.9,6,2,0.5,1.97,0.74,86.47,N
338.546,2023-01-20 11:00,-0.7,0,38,0.1,4.1,3,1,0.6,2.47,1.17,136.96,N
338.546,2023-01-20 12:00,-0.9,0,32,0.1,4.4,2,1,1,2.73,2.01,166.32,N
338.546,2023-01-20 13:00,-0.9,0,25,0,4.1,1,1,1,2.73,2.19,168.6,N
338.546,2023-01-20 14:00,-0.7,0,24,0,3.3,0,1,1,2.47,2.13,156.16,N
338.546,2023-01-20 15:00,-0.4,0,28,0,3.2,0,1,1,1.97,1.84,122.65,N
338.546,2023-01-20 16:00,-0.9,0,31,0,3.1,0,1,1,1.27,1.25,54.17,N
338.546,2023-01-20 17:00,-1.8,0,34,0,3.1,0,1,1,0.41,0.61,29.41,N
338.546,2023-01-20 18:00,-2.6,0,39,0,1.8,1,1,0.1,0,0.01,36.14,N
338.546,2023-01-20 19:00,-3.3,0,40,0,2,0,1,0,0,0,48.79,N
338.546,2023-01-20 20:00,-3.8,0,41,0,1.8,0,1,0,0,0,44.37,N
338.546,2023-01-20 21:00,-4,0,43,0,0.8,2,1,0,0,0,27.14,N
338.546,2023-01-20 22:00,-4.4,0,45,0,0.6,0,1,0,0,0,11.6,N
338.546,2023-01-20 23:00,-4.9,0,44,0,0.4,0,1,0,0,0,3.19,N
338.546,2023-01-21 0:00,-4.9,0,43,0,1.1,2,1,0,0,0,0.92,N
338.546,2023-01-21 1:00,-5.2,0,48,0,0.5,0,1,0,0,0,0.13,N
338.546,2023-01-21 2:00,-5.9,0,53,0,0.4,0,1,0,0,0,0.03,N
338.546,2023-01-21 3:00,-5.9,0,54,0,0.2,0,1,0,0,0,0.25,N
338.546,2023-01-21 4:00,-7,0,71,0,0.7,0,1,0,0,0,0.26,N
338.546,2023-01-21 5:00,-6.5,0,61,0,0.1,8,2,0,0,0,0.27,N
338.546,2023-01-21 6:00,-6.7,0,61,0,0.6,0,1,0,0,0,0.17,N
338.546,2023-01-21 7:00,-7.2,0,66,0,0.6,0,1,0,0,0,0.29,N
338.546,2023-01-21 8:00,-7.4,0,70,0,0,0,1,0,0.42,0,19.79,N
338.546,2023-01-21 9:00,-6.3,0,62,0,0.7,0,1,1,1.28,0.37,84.27,N
338.546,2023-01-21 10:00,-4.8,0,60,0,0.7,0,1,1,1.99,1.03,121.2,N
338.546,2023-01-21 11:00,-3.6,0,51,0,1.7,0,1,1,2.48,1.6,153.57,N
338.546,2023-01-21 12:00,-2.5,0,41,0,1,0,1,1,2.74,2.03,168.77,N
338.546,2023-01-21 13:00,-0.9,0,37,0,1.5,0,1,1,2.74,2.16,166.2,N
338.546,2023-01-21 14:00,0.1,0,36,0,1.1,0,1,1,2.48,2.08,155.9,N
338.546,2023-01-21 15:00,1.1,0,38,0,2.1,0,1,1,1.99,1.86,122.02,N
338.546,2023-01-21 16:00,1,0,36,0,2.5,0,1,1,1.28,1.22,52.63,N
338.546,2023-01-21 17:00,0.5,0,38,0,1.9,0,1,1,0.42,0.57,29.5,N
338.546,2023-01-21 18:00,0,0,39,0,0.7,0,1,0.1,0,0.01,36.13,N
338.546,2023-01-21 19:00,-0.9,0,44,0,1.3,0,1,0,0,0,49.17,N
338.546,2023-01-21 20:00,-1.3,0,44,0,0.6,0,1,0,0,0,47.02,N
338.546,2023-01-21 21:00,-1.8,0,48,0,1,5,1,0,0,0,29.52,N
338.546,2023-01-21 22:00,-2.6,0,54,0,0.6,7,2,0,0,0,12.16,N
338.546,2023-01-21 23:00,-2.6,0,52,0,0.8,10,3,0,0,0,3.52,N
338.546,2023-01-22 0:00,-2.8,0,50,0,1.1,9,3,0,0,0,0.93,N
338.546,2023-01-22 1:00,-2.5,0,46,0,2,9,3,0,0,0,0.14,N
338.546,2023-01-22 2:00,-2.9,0,51,0,0.8,9,3,0,0,0,0.04,N
338.546,2023-01-22 3:00,-2.8,0,52,0,0.4,9,3,0,0,0,0.25,N
338.546,2023-01-22 4:00,-3,0,52,0,2.7,9,3,0,0,0,0.26,N
338.546,2023-01-22 5:00,-2.8,0,54,0,2.2,9,3,0,0,0,0.27,N
338.546,2023-01-22 6:00,-2.8,0,55,0,0.6,9,3,0,0,0,0.26,N
338.546,2023-01-22 7:00,-2.5,0,51,0,0.9,9,3,0,0,0,0.07,N
338.546,2023-01-22 8:00,-2.5,0,54,0,0.6,9,3,0,0.43,0,9.41,N
338.546,2023-01-22 9:00,-2,0,53,0,0.3,9,3,0,1.3,0.12,28.53,N
338.546,2023-01-22 10:00,-1.4,0,51,0,0.5,10,3,0,2,0.25,38.57,N
338.546,2023-01-22 11:00,-0.2,0,41,0,0.4,10,3,0,2.5,0.56,50.34,N
338.546,2023-01-22 12:00,1.1,0,38,0,0.9,10,3,0,2.76,0.69,60.25,N
338.546,2023-01-22 13:00,2,0,40,0,1.1,9,3,0,2.76,0.78,56.03,N
338.546,2023-01-22 14:00,2.2,0,41,0,1.7,9,3,0,2.5,0.75,38.75,N
338.546,2023-01-22 15:00,2.5,0,41,0,1.7,10,3,0,2,0.51,28.96,N
338.546,2023-01-22 16:00,2.9,0,44,0,2.8,10,3,0,1.3,0.33,19.9,N
338.546,2023-01-22 17:00,2.7,0,51,0,1.1,10,3,0,0.43,0.14,27.59,N
338.546,2023-01-22 18:00,2,0,55,0,0.6,4,1,0,0,0.02,19.19,N
338.546,2023-01-22 19:00,1.3,0,57,0,0.8,6,2,0,0,0,16.03,N
338.546,2023-01-22 20:00,0.4,0,60,0,1,6,2,0,0,0,6.4,N
338.546,2023-01-22 21:00,-0.2,0,62,0,0.6,4,1,0,0,0,2.68,N
338.546,2023-01-22 22:00,-0.3,0,64,0,0.3,8,2,0,0,0,0.23,N
338.546,2023-01-22 23:00,-0.2,0,62,0,1.4,6,2,0,0,0,0.01,N
338.546,2023-01-23 0:00,-0.2,0,62,0,1.6,8,2,0,0,0,0,N
338.546,2023-01-23 1:00,-0.2,0,64,0,0.1,10,3,0,0,0,0,N
338.546,2023-01-23 2:00,-0.7,0,64,0,1,9,3,0,0,0,0,N
338.546,2023-01-23 3:00,-0.3,0,58,0,0.8,7,2,0,0,0,0.25,N
338.546,2023-01-23 4:00,-0.9,0,63,0,0.4,5,1,0,0,0,0.04,N
338.546,2023-01-23 5:00,-1.9,0,70,0,0.8,0,1,0,0,0,0,N
338.546,2023-01-23 6:00,-1.8,0,72,0,0.5,0,1,0,0,0,0,N
338.546,2023-01-23 7:00,-2.8,0,75,0,0.7,0,1,0,0,0,0.34,N
338.546,2023-01-23 8:00,-2.1,0,71,0,0.9,2,1,0,0.45,0,20.21,N
338.546,2023-01-23 9:00,-1,0,68,0,0.4,0,1,0.7,1.31,0.25,74.07,N
338.546,2023-01-23 10:00,0.4,0,65,0,1,0,1,1,2.02,0.87,105.17,N
338.546,2023-01-23 11:00,2.6,0,57,0,0.5,0,1,1,2.51,1.4,133.63,N
338.546,2023-01-23 12:00,4.4,0,54,0,0.8,0,1,1,2.77,1.82,144.38,N
338.546,2023-01-23 13:00,5.4,0,50,0,1.9,1,1,1,2.77,1.98,134.82,N
338.546,2023-01-23 14:00,6.2,0,48,0,1.6,3,1,0.9,2.51,1.82,102.86,N
338.546,2023-01-23 15:00,6.3,0,47,0,2.2,5,1,1,2.02,1.54,65.45,N
338.546,2023-01-23 16:00,4.4,0,55,0,2.4,7,2,0.9,1.31,0.84,30.27,N
338.546,2023-01-23 17:00,3.2,0,62,0,2.1,8,2,0.2,0.45,0.26,27.87,N
338.546,2023-01-23 18:00,1.6,0,60,0,2.7,9,3,0,0,0.02,36.13,N
338.546,2023-01-23 19:00,1,0,58,0,2.3,10,3,0,0,0,49.28,N
338.546,2023-01-23 20:00,0.8,0,64,0,2.1,10,3,0,0,0,41.73,N
338.546,2023-01-23 21:00,0.3,0,56,0,3.1,9,3,0,0,0,23.9,N
338.546,2023-01-23 22:00,-1.2,0,57,0,3.2,10,3,0,0,0,9.58,N
338.546,2023-01-23 23:00,-1.9,0,48,0,3.4,9,3,0,0,0,2.53,N
338.546,2023-01-24 0:00,-3,0,45,0,2.6,9,3,0,0,0,0.39,N
338.546,2023-01-24 1:00,-4.1,0,36,0,3,10,3,0,0,0,0.07,N
338.546,2023-01-24 2:00,-5,0,50,0,3.4,9,3,0,0,0,0.03,N
338.546,2023-01-24 3:00,-6.4,0,54,0,3.5,6,2,0,0,0,0.25,N
338.546,2023-01-24 4:00,-8.7,0,72,0,4.4,9,3,0,0,0,0.26,N
338.546,2023-01-24 5:00,-9.9,0,73,0.1,3.6,9,3,0,0,0,0.27,N
338.546,2023-01-24 6:00,-10.9,0,66,0.1,3.5,9,3,0,0,0,0.06,N
338.546,2023-01-24 7:00,-11.9,0,59,0.1,3,4,1,0,0,0,0.36,N
338.546,2023-01-24 8:00,-12.2,0,59,0.1,2.6,3,1,0,0.46,0,18.31,N
338.546,2023-01-24 9:00,-12.3,0,51,0.1,3.4,2,1,0.6,1.32,0.31,75,N
338.546,2023-01-24 10:00,-12.2,0,42,0,4.5,2,1,0.9,2.03,0.96,116.07,N
338.546,2023-01-24 11:00,-12,0,41,0,3.8,4,1,0.9,2.53,1.46,153.91,N
338.546,2023-01-24 12:00,-11.2,0,40,0,4,3,1,1,2.79,2.07,176.86,N
338.546,2023-01-24 13:00,-10.5,0,37,0,3.6,1,1,0.9,2.79,2.23,178.67,N
338.546,2023-01-24 14:00,-10.8,0,36,0,4.7,1,1,1,2.53,2.19,173.03,N
338.546,2023-01-24 15:00,-10.5,0,40,0,4.8,3,1,0.9,2.03,1.75,125.21,N
338.546,2023-01-24 16:00,-11.2,0,37,0,4.1,2,1,1,1.32,1.13,54.66,N
338.546,2023-01-24 17:00,-12,0,64,0,3.2,8,2,0.2,0.46,0.2,29.93,N
338.546,2023-01-24 18:00,-12.1,0,68,0,2.3,8,2,0,0,0,35.73,N
338.546,2023-01-24 19:00,-12.6,0,68,0,2.9,10,3,0,0,0,47.95,N
338.546,2023-01-24 20:00,-12.6,0,69,0,2.6,10,3,0,0,0,44.98,N
338.546,2023-01-24 21:00,-12.9,0,59,0,2.2,3,1,0,0,0,26.71,N
338.546,2023-01-24 22:00,-13.5,0,57,0,2.7,0,1,0,0,0,9.89,N
338.546,2023-01-24 23:00,-14,0,59,0,3.7,3,1,0,0,0,2.62,N
338.546,2023-01-25 0:00,-14.9,0,50,0,1.9,2,1,0,0,0,0.86,N
338.546,2023-01-25 1:00,-15.5,0,48,0,2.6,0,1,0,0,0,0.12,N
338.546,2023-01-25 2:00,-15.9,0,47,0,2.3,0,1,0,0,0,0.03,N
338.546,2023-01-25 3:00,-16,0,46,0,1.1,0,1,0,0,0,0.25,N
338.546,2023-01-25 4:00,-16.3,0,47,0,2.7,0,1,0,0,0,0.26,N
338.546,2023-01-25 5:00,-16.3,0,47,0,2.5,0,1,0,0,0,0.27,N
338.546,2023-01-25 6:00,-16.5,0,49,0,2.3,0,1,0,0,0,0.26,N
338.546,2023-01-25 7:00,-16.7,0,50,0,1.8,0,1,0,0,0,0.37,N
338.546,2023-01-25 8:00,-16.3,0,47,0,1.9,0,1,0,0.47,0,21.28,N
338.546,2023-01-25 9:00,-15.4,0,44,0,1.1,2,1,1,1.34,0.37,86.75,N
338.546,2023-01-25 10:00,-14.2,0,42,0,1.4,0,1,1,2.05,1.09,126.89,N
338.546,2023-01-25 11:00,-12.5,0,47,0,1.4,0,1,1,2.55,1.67,161.94,N
338.546,2023-01-25 12:00,-11.6,0,41,0,1.9,0,1,1,2.81,2.08,178.63,N
338.546,2023-01-25 13:00,-10.7,0,33,0,1.7,0,1,1,2.81,2.29,179.2,N
338.546,2023-01-25 14:00,-8.5,0,31,0,2,0,1,1,2.55,2.22,173.64,N
338.546,2023-01-25 15:00,-6.9,0,25,0,1.9,0,1,1,2.05,1.93,136.44,N
338.546,2023-01-25 16:00,-6.4,0,29,0,2.3,0,1,1,1.34,1.37,63.79,N
338.546,2023-01-25 17:00,-6.5,0,31,0,1.3,0,1,1,0.47,0.66,31.29,N
338.546,2023-01-25 18:00,-7,0,34,0,1.3,0,1,0.2,0,0.04,35.6,N
338.546,2023-01-25 19:00,-7.1,0,35,0,0.2,0,1,0,0,0,48.4,N
338.546,2023-01-25 20:00,-7.5,0,42,0,0.1,0,1,0,0,0,45.92,N
338.546,2023-01-25 21:00,-8,0,42,0,0.9,0,1,0,0,0,27.54,N
338.546,2023-01-25 22:00,-8.5,0,43,0,1.2,9,3,0,0,0,10.44,N
338.546,2023-01-25 23:00,-8.8,0,45,0,0.3,0,1,0,0,0,2.91,N
338.546,2023-01-26 0:00,-9,0,46,0,1.2,6,2,0,0,0,0.75,N
338.546,2023-01-26 1:00,-9.1,0,47,0,0.7,10,3,0,0,0,0.13,N
338.546,2023-01-26 2:00,-9.1,0,49,0,0.5,10,3,0,0,0,0.05,N
338.546,2023-01-26 3:00,-9.7,0,64,0,0.1,3,1,0,0,0,0.25,N
338.546,2023-01-26 4:00,-8.9,0,54,0,0.5,6,2,0,0,0,0.26,N
338.546,2023-01-26 5:00,-9.4,0,63,0,1.2,8,2,0,0,0,0.27,N
338.546,2023-01-26 6:00,-8.5,0,55,0,0.3,9,3,0,0,0,0.26,N
338.546,2023-01-26 7:00,-8,0,55,0,0.5,10,3,0,0,0,0.17,N
338.546,2023-01-26 8:00,-7.8,0,58,0,0.6,10,3,0,0.49,0,9.45,N
338.546,2023-01-26 9:00,-6.9,0,58,0,1.1,10,3,0,1.35,0.21,19.86,N
338.546,2023-01-26 10:00,-7.4,0,71,0,2.2,10,3,0,2.06,0.37,20.32,N
338.546,2023-01-26 11:00,-7.5,0,77,0.1,1.7,10,3,0,2.56,0.23,13.58,N
338.546,2023-01-26 12:00,-6.7,0.3,80,0.6,0.8,10,3,0,2.82,0.19,10.39,N
338.546,2023-01-26 13:00,-5.4,0,79,1.5,0.3,10,3,0,2.82,0.5,6.56,N
338.546,2023-01-26 14:00,-5.6,0,81,2,2.1,10,3,0,2.56,0.27,3.12,N
338.546,2023-01-26 15:00,-5.2,0.9,81,2.2,1.4,10,3,0,2.06,0.01,1.12,N
338.546,2023-01-26 16:00,-5.1,0,81,2.3,2.3,10,3,0,1.35,0.02,0.4,N
338.546,2023-01-26 17:00,-5,0,81,2.4,1.4,10,3,0,0.49,0,1.91,N
338.546,2023-01-26 18:00,-4.6,0.2,81,2.4,0.6,10,3,0,0,0,3.77,N
338.546,2023-01-26 19:00,-4.7,0,80,2.3,1.4,10,3,0,0,0,2.05,N
338.546,2023-01-26 20:00,-4.7,0,81,2.1,0.8,10,3,0,0,0,0.47,N
338.546,2023-01-26 21:00,-4.5,0,80,2.1,0.2,10,3,0,0,0,0,N
338.546,2023-01-26 22:00,-4.5,0,79,2.1,0.5,10,3,0,0,0,0,N
338.546,2023-01-26 23:00,-4.4,0,81,2,0.3,10,3,0,0,0,0,N
338.546,2023-01-27 0:00,-4.6,0,81,2,0.8,7,2,0,0,0,0,N
338.546,2023-01-27 1:00,-5.4,0,84,2,0.4,1,1,0,0,0,0,N
338.546,2023-01-27 2:00,-5.7,0,85,2,0.7,0,1,0,0,0,0,N
338.546,2023-01-27 3:00,-6.3,0,84,2,0.5,0,1,0,0,0,0.03,N
338.546,2023-01-27 4:00,-7.7,0,85,1.9,0,0,1,0,0,0,0,N
338.546,2023-01-27 5:00,-8.4,0,86,1.8,0.8,0,1,0,0,0,0,N
338.546,2023-01-27 6:00,-8.4,0,85,1.8,0,0,1,0,0,0,0,N
338.546,2023-01-27 7:00,-8.4,0,81,1.8,1,0,1,0,0,0,0,N
338.546,2023-01-27 8:00,-8.2,0,77,1.8,0.7,3,1,0,0.5,0,1.43,N
338.546,2023-01-27 9:00,-6.5,0,67,1.8,0.7,8,2,0,1.37,0.12,8.36,N
338.546,2023-01-27 10:00,-6,0,69,1.8,1.8,7,2,0,2.08,0.49,17.86,N
338.546,2023-01-27 11:00,-4.3,0,50,1.7,2.9,2,1,0.9,2.58,1.82,39.78,N
338.546,2023-01-27 12:00,-4,0,36,1.4,3.4,0,1,1,2.84,2.49,76.56,N
338.546,2023-01-27 13:00,-3.5,0,35,1.1,3.6,0,1,1,2.84,2.34,110.19,N
338.546,2023-01-27 14:00,-3.3,0,33,0.8,3.8,0,1,1,2.58,2.26,115.42,N
338.546,2023-01-27 15:00,-3,0,34,0.5,3.6,0,1,1,2.08,1.95,93,N
338.546,2023-01-27 16:00,-3.8,0,35,0.4,3.8,1,1,1,1.37,1.37,52.43,N
338.546,2023-01-27 17:00,-4.5,0,38,0.3,3.8,0,1,0.9,0.5,0.63,27.43,N
338.546,2023-01-27 18:00,-5.5,0,41,0.2,3.3,3,1,0,0,0,24.69,N
338.546,2023-01-27 19:00,-5.9,0,43,0.2,1.6,2,1,0,0,0,26.89,N
338.546,2023-01-27 20:00,-6.2,0,45,0.2,2.5,5,1,0,0,0,22.12,N
338.546,2023-01-27 21:00,-6.7,0,48,0.2,3,2,1,0,0,0,12.71,N
338.546,2023-01-27 22:00,-7.3,0,46,0.2,2.3,0,1,0,0,0,3.98,N
338.546,2023-01-27 23:00,-7.9,0,44,0.2,1.8,0,1,0,0,0,0.33,N
338.546,2023-01-28 0:00,-8.4,0,45,0.2,1.2,0,1,0,0,0,0.05,N
338.546,2023-01-28 1:00,-8.4,0,45,0.2,1.9,9,3,0,0,0,0.02,N
338.546,2023-01-28 2:00,-8.2,0,43,0.2,1.8,0,1,0,0,0,0,N
338.546,2023-01-28 3:00,-8.9,0,46,0.2,0.8,0,1,0,0,0,0.04,N
338.546,2023-01-28 4:00,-8.9,0,45,0.2,0.9,1,1,0,0,0,0,N
338.546,2023-01-28 5:00,-9.2,0,48,0.2,0.7,1,1,0,0,0,0,N
338.546,2023-01-28 6:00,-9.7,0,54,0.2,0.4,0,1,0,0,0,0,N
338.546,2023-01-28 7:00,-10.2,0,56,0.2,1.3,0,1,0,0,0,0.4,N
338.546,2023-01-28 8:00,-10.2,0,59,0.2,0.9,0,1,0,0.52,0,20.01,N
338.546,2023-01-28 9:00,-9.7,0,53,0.2,1.1,0,1,0.8,1.39,0.37,76.91,N
338.546,2023-01-28 10:00,-7.4,0,48,0.2,1.9,0,1,1,2.1,1.05,101.66,N
338.546,2023-01-28 11:00,-5.4,0,39,0.2,1.6,7,2,1,2.6,1.56,124.22,N
338.546,2023-01-28 12:00,-3.8,0,36,0.1,2.2,7,2,1,2.86,1.78,130.89,N
338.546,2023-01-28 13:00,-3.5,0,42,0,2.8,8,2,0.7,2.86,1.79,156.18,N
338.546,2023-01-28 14:00,-2.3,0,48,0,2.4,1,1,1,2.6,2.09,142.94,N
338.546,2023-01-28 15:00,-1.6,0,50,0,2.2,4,1,1,2.1,1.83,108.48,N
338.546,2023-01-28 16:00,-1.1,0,49,0,1.8,7,2,0.8,1.39,0.76,44.64,N
338.546,2023-01-28 17:00,-0.9,0,48,0,1.4,8,2,0.1,0.52,0.37,30.17,N
338.546,2023-01-28 18:00,-1.3,0,54,0,1.8,8,2,0,0,0.03,35.31,N
338.546,2023-01-28 19:00,-2.3,0,65,0,2.1,3,1,0,0,0,47.37,N
338.546,2023-01-28 20:00,-2.8,0,69,0,1.5,0,1,0,0,0,42.13,N
338.546,2023-01-28 21:00,-3.5,0,73,0,1.5,2,1,0,0,0,23.89,N
338.546,2023-01-28 22:00,-4.1,0,77,0,1.4,5,1,0,0,0,10.09,N
338.546,2023-01-28 23:00,-4.4,0,79,0,1.6,0,1,0,0,0,3.09,N
338.546,2023-01-29 0:00,-4.7,0,79,0,1,1,1,0,0,0,0.67,N
338.546,2023-01-29 1:00,-5,0,81,0,0.8,0,1,0,0,0,0.09,N
338.546,2023-01-29 2:00,-5.2,0,79,0,0.5,0,1,0,0,0,0.03,N
338.546,2023-01-29 3:00,-5.2,0,72,0,0.6,0,1,0,0,0,0.25,N
338.546,2023-01-29 4:00,-6.2,0,80,0,0.8,0,1,0,0,0,0.26,N
338.546,2023-01-29 5:00,-6.2,0,80,0,0.7,7,2,0,0,0,0.22,N
338.546,2023-01-29 6:00,-6.6,0,79,0,1,0,1,0,0,0,0,N
338.546,2023-01-29 7:00,-6.7,0,77,0,0.4,8,2,0,0,0,0.39,N
338.546,2023-01-29 8:00,-6.2,0,74,0,0.7,8,2,0,0.53,0,19.6,N
338.546,2023-01-29 9:00,-5.9,0,73,0,1,8,2,0.4,1.4,0.3,62.82,N
338.546,2023-01-29 10:00,-3.7,0,69,0,0.7,8,2,0.7,2.11,1.03,70.6,N
338.546,2023-01-29 11:00,-2.3,0,64,0,0.3,8,2,0.1,2.62,0.72,107.83,N
338.546,2023-01-29 12:00,0.2,0,57,0,1.2,3,1,1,2.88,2.04,141.04,N
338.546,2023-01-29 13:00,2.1,0,50,0,2.1,1,1,1,2.88,2.16,140.15,N
338.546,2023-01-29 14:00,3.9,0,45,0,3,3,1,1,2.62,2.05,94.75,N
338.546,2023-01-29 15:00,3.9,0,48,0,3.1,9,3,0.5,2.11,1.33,52.32,N
338.546,2023-01-29 16:00,4.1,0,49,0,3.8,9,3,0.4,1.4,0.76,24.83,N
338.546,2023-01-29 17:00,3,0,57,0,3.6,8,2,0.1,0.53,0.32,27.25,N
338.546,2023-01-29 18:00,2.8,0,59,0,1.8,10,3,0,0,0.01,35.87,N
338.546,2023-01-29 19:00,2.9,0,62,0,2.2,10,3,0,0,0,46.9,N
338.546,2023-01-29 20:00,3,0,60,0,1.6,7,2,0,0,0,35.48,N
338.546,2023-01-29 21:00,3,0,55,0,2.3,7,2,0,0,0,18.05,N
338.546,2023-01-29 22:00,2,0,50,0,2.9,0,1,0,0,0,6.71,N
338.546,2023-01-29 23:00,1.1,0,53,0,1.7,0,1,0,0,0,2.01,N
338.546,2023-01-30 0:00,0.2,0,49,0,2.2,0,1,0,0,0,0.17,N
338.546,2023-01-30 1:00,-0.5,0,45,0,1.8,0,1,0,0,0,0.06,N
338.546,2023-01-30 2:00,-1.3,0,48,0,1.1,0,1,0,0,0,0.03,N
338.546,2023-01-30 3:00,-1.2,0,49,0,1.2,0,1,0,0,0,0.25,N
338.546,2023-01-30 4:00,-1.5,0,50,0,1,0,1,0,0,0,0.26,N
